class,AAC,BPNC,CTD,DPC
1,0.912467360496521,0.018277280032634735,0.7852674126625061,0.7866261601448059
1,0.8826117515563965,0.9678537249565125,0.9186137318611145,0.7888791561126709
1,0.28077682852745056,0.6835687756538391,0.8923898339271545,0.6144342422485352
1,0.5419339537620544,0.6244327425956726,0.5278734564781189,0.7433462738990784
1,0.6113455295562744,0.839266836643219,0.9578135013580322,0.8991614580154419
1,0.019129471853375435,0.20329821109771729,0.005215260200202465,0.8768297433853149
1,0.5847663283348083,0.4135057032108307,0.9707100987434387,0.8374943733215332
1,0.9486328959465027,0.902944028377533,0.5415523052215576,0.35686424374580383
1,0.5446546673774719,0.060355108231306076,0.9738648533821106,0.7976887226104736
1,0.3805831968784332,0.4822731018066406,0.3545474410057068,0.43943867087364197
1,0.8555209636688232,0.913697361946106,0.2450682520866394,0.9447832107543945
1,0.8464071750640869,0.8453712463378906,0.04932226985692978,0.8430095314979553
1,0.48780369758605957,0.6520793437957764,0.6110078692436218,0.28024396300315857
1,0.7876859307289124,0.9799513816833496,0.9563726186752319,0.8958688974380493
1,0.9281579256057739,0.5682590007781982,0.9077316522598267,0.10468120127916336
1,0.8928545713424683,0.5014389753341675,0.9133036136627197,0.32213684916496277
1,0.9378992915153503,0.9734859466552734,0.7247670292854309,0.9413040280342102
1,0.9709680080413818,0.9520266652107239,0.9991409778594971,0.9755803942680359
1,0.7579835057258606,0.8050649166107178,0.9408419728279114,0.72905433177948
1,0.4647897481918335,0.7729193568229675,0.7108755111694336,0.15203730762004852
1,0.22539052367210388,0.13503478467464447,0.9601213335990906,0.6411226987838745
1,0.987400472164154,0.8027049899101257,0.7631970643997192,0.5845975875854492
1,0.7205410003662109,0.09837096929550171,0.1546337604522705,0.9509255886077881
1,0.9949713945388794,0.7866352200508118,0.96290522813797,0.9599080681800842
1,0.16651608049869537,0.9777163863182068,0.9198907613754272,0.8884848356246948
1,0.9913392663002014,0.27325889468193054,0.9945018291473389,0.4522937834262848
1,0.6974729895591736,0.502533495426178,0.14703260362148285,0.8314730525016785
1,0.9198216795921326,0.9924986958503723,0.9826854467391968,0.9103650450706482
1,0.9791328310966492,0.9162637591362,0.9433000683784485,0.804773211479187
1,0.9794623255729675,0.23686809837818146,0.9912952184677124,0.584082841873169
1,0.9949617385864258,0.7862111330032349,0.5672179460525513,0.9793680906295776
1,0.3543859124183655,0.8342693448066711,0.7566878199577332,0.8522281050682068
1,0.9752643704414368,0.15911288559436798,0.45606034994125366,0.814992368221283
1,0.5662655234336853,0.2173657864332199,0.46937647461891174,0.7598066926002502
1,0.40054258704185486,0.7666006684303284,0.5842676162719727,0.636696457862854
1,0.9837798476219177,0.6931948661804199,0.9930844306945801,0.6489560008049011
1,0.9516197443008423,0.8630340099334717,0.9800388216972351,0.8699254989624023
1,0.9088061451911926,0.6165992021560669,0.4524398148059845,0.8547869324684143
1,0.8848759531974792,0.3359949290752411,0.9609817862510681,0.9579853415489197
1,0.7976700067520142,0.722813069820404,0.9010279178619385,0.9288878440856934
1,0.9946087598800659,0.9905765056610107,0.8756998181343079,0.9098359942436218
1,0.29897287487983704,0.36002665758132935,0.3215044140815735,0.05305055156350136
1,0.8329660892486572,0.5822530388832092,0.8016366958618164,0.8389816284179688
1,0.1040719747543335,0.7710833549499512,0.04110683500766754,0.1782114952802658
1,0.005400510970503092,0.060795120894908905,0.7235921621322632,0.39283281564712524
1,0.44166627526283264,0.1808929145336151,0.8410853147506714,0.9305513501167297
1,0.45956188440322876,0.558056116104126,0.1593671441078186,0.8657483458518982
1,0.5628993511199951,0.06035314500331879,0.9730229377746582,0.7903600335121155
1,0.35936447978019714,0.6969975829124451,0.8869956731796265,0.8333898186683655
1,0.9513080716133118,0.41921254992485046,0.9968649744987488,0.9656201601028442
1,0.9650958180427551,0.2954656183719635,0.903079628944397,0.8392952084541321
1,0.9893503785133362,0.2071785032749176,0.10326937586069107,0.7792442440986633
1,0.0993075743317604,0.6457533836364746,0.07905823737382889,0.06118404120206833
1,0.9246516227722168,0.8364880084991455,0.544826328754425,0.7369253039360046
1,0.9446344375610352,0.9329686760902405,0.9680646061897278,0.959558367729187
1,0.229367196559906,0.22826126217842102,0.12458017468452454,0.5425844788551331
1,0.4930358827114105,0.24590204656124115,0.4799484312534332,0.6867750883102417
1,0.00791520718485117,0.06832026690244675,0.4225432872772217,0.05631090700626373
1,0.9888268709182739,0.3033309280872345,0.9647765755653381,0.5164676904678345
1,0.2770164906978607,0.45169585943222046,0.11057664453983307,0.026492632925510406
1,0.6674701571464539,0.9162521362304688,0.39519497752189636,0.8588421940803528
1,0.9848905205726624,0.6051293611526489,0.9981837868690491,0.9548445343971252
1,0.9923171997070312,0.8329098224639893,0.02329564467072487,0.9094917178153992
1,0.952572762966156,0.12277930229902267,0.8336431980133057,0.5211021304130554
1,0.1006956472992897,0.20363150537014008,0.5144993662834167,0.411104291677475
1,0.12727603316307068,0.9556987881660461,0.9293395280838013,0.08177671581506729
1,0.47348132729530334,0.9460586309432983,0.8963357210159302,0.030624650418758392
1,0.5531392693519592,0.9397974014282227,0.8687975406646729,0.7686064839363098
1,0.49607226252555847,0.7877121567726135,0.9840421676635742,0.9424291253089905
1,0.8469849824905396,0.891749382019043,0.8987245559692383,0.9494419097900391
1,0.91996169090271,0.22395186126232147,0.7788372039794922,0.3567230999469757
1,0.9564231038093567,0.7272052764892578,0.9843251705169678,0.9789090156555176
1,0.9154549837112427,0.9830430150032043,0.47813722491264343,0.7575961947441101
1,0.8816117644309998,0.9733799695968628,0.6517077088356018,0.4760238230228424
1,0.9201449155807495,0.2733830213546753,0.8375074863433838,0.5258976221084595
1,0.5936087965965271,0.3809799551963806,0.030157124623656273,0.6134042739868164
1,0.9490174055099487,0.9065338969230652,0.985529363155365,0.9068973064422607
1,0.029329927638173103,0.7020280957221985,0.14248865842819214,0.721824586391449
1,0.10965637117624283,0.3847157657146454,0.9893012642860413,0.8916236162185669
1,0.5179942846298218,0.8722167015075684,0.15125888586044312,0.9531059861183167
1,0.8870169520378113,0.8058121204376221,0.6856803297996521,0.6624714136123657
1,0.9731658697128296,0.4154605567455292,0.9262175559997559,0.31811651587486267
1,0.962973415851593,0.5898760557174683,0.9689612984657288,0.5675828456878662
1,0.9329571723937988,0.9101155400276184,0.6540524363517761,0.6525542140007019
1,0.020016785711050034,0.7839598059654236,0.43098732829093933,0.4521154463291168
1,0.5555717349052429,0.9544435143470764,0.2570570707321167,0.8218273520469666
1,0.12050105631351471,0.6847125291824341,0.7929113507270813,0.471906453371048
1,0.12060188502073288,0.2342739999294281,0.3585159480571747,0.29520294070243835
1,0.25514429807662964,0.32322579622268677,0.44918861985206604,0.4598318636417389
1,0.9710975885391235,0.9108678102493286,0.0985676497220993,0.32969018816947937
1,0.9260291457176208,0.008313529193401337,0.3524686098098755,0.844474196434021
1,0.9240127205848694,0.9967374205589294,0.9161270260810852,0.2323443591594696
1,0.03858793526887894,0.6342997550964355,0.8867465257644653,0.8939448595046997
1,0.9835206866264343,0.7046555280685425,0.9976317882537842,0.9603338241577148
1,0.1591247171163559,0.7494339346885681,0.8309057354927063,0.689809262752533
1,0.3854628801345825,0.2425738126039505,0.9706158638000488,0.5246974229812622
1,0.6386185884475708,0.9023272395133972,0.8689168095588684,0.34593117237091064
1,0.9956932663917542,0.990292489528656,0.9619825482368469,0.9333306550979614
1,0.8645017743110657,0.8466870784759521,0.8913687467575073,0.8322019577026367
1,0.9994699358940125,0.8249252438545227,0.9794721603393555,0.9672384858131409
1,0.800727128982544,0.6223365664482117,0.9366886615753174,0.7530989646911621
1,0.5702770948410034,0.8608672618865967,0.6936506032943726,0.15328148007392883
1,0.907352864742279,0.09394130110740662,0.993300199508667,0.49992477893829346
1,0.9368806481361389,0.9947407841682434,0.9973036050796509,0.7338340282440186
1,0.3213166892528534,0.3186042010784149,0.7051239013671875,0.34218570590019226
1,0.4186466932296753,0.00710211880505085,0.41978901624679565,0.5978041887283325
1,0.8327236175537109,0.022013848647475243,0.8827183246612549,0.7214943766593933
1,0.4955832064151764,0.9526136517524719,0.943315327167511,0.5625429749488831
1,0.7941271662712097,0.6857028603553772,0.9787207841873169,0.2338794320821762
1,0.16113163530826569,0.7925108075141907,0.10253603011369705,0.20942313969135284
1,0.3476419150829315,0.8783252835273743,0.11063356697559357,0.9568623304367065
1,0.9875667095184326,0.901529848575592,0.9683607220649719,0.7410554885864258
1,0.07096411287784576,0.8464083671569824,0.7883196473121643,0.31271952390670776
1,0.15770532190799713,0.9286918640136719,0.49301877617836,0.008752894587814808
1,0.7626195549964905,0.3286347985267639,0.39635881781578064,0.8979262113571167
1,0.9990856647491455,0.7908222079277039,0.9412006735801697,0.9958376884460449
1,0.5715475678443909,0.4204196035861969,0.928007960319519,0.6541347503662109
1,0.9521605968475342,0.5082573890686035,0.38961556553840637,0.6597481369972229
1,0.9720742702484131,0.6481590867042542,0.7330109477043152,0.9891936182975769
1,0.22695064544677734,0.3996041715145111,0.6877654194831848,0.642703652381897
1,0.3196765184402466,0.7446341514587402,0.6230631470680237,0.4161721467971802
1,0.9653124809265137,0.8811652660369873,0.42984098196029663,0.8515957593917847
1,0.962265133857727,0.4435456097126007,0.5551402568817139,0.983285129070282
1,0.9934764504432678,0.9903104901313782,0.14418332278728485,0.8526871800422668
1,0.03227127715945244,0.9188013076782227,0.054197922348976135,0.8090670704841614
1,0.5094985961914062,0.973189115524292,0.9940201044082642,0.4302518367767334
1,0.7513386011123657,0.8411519527435303,0.869568943977356,0.6238023042678833
1,0.12213172763586044,0.35165247321128845,0.6525100469589233,0.29361245036125183
1,0.4884800314903259,0.8399729132652283,0.11787682771682739,0.9025511145591736
1,0.3591447174549103,0.9840817451477051,0.9614245295524597,0.9734496474266052
1,0.8499083518981934,0.5218905806541443,0.8341184854507446,0.6816233992576599
1,0.9015907645225525,0.6790053248405457,0.2095341682434082,0.6581893563270569
1,0.07944609969854355,0.0993485227227211,0.007300465367734432,0.15602318942546844
1,0.3738471567630768,0.7699670195579529,0.687028169631958,0.6046453714370728
1,0.9331281185150146,0.945608377456665,0.12503498792648315,0.7898762226104736
1,0.9558157324790955,0.8129411339759827,0.7554078698158264,0.5739865303039551
1,0.946575939655304,0.5015835165977478,0.659394383430481,0.2032194882631302
1,0.09375967085361481,0.5340959429740906,0.42621341347694397,0.09998752921819687
1,0.9690180420875549,0.5648396015167236,0.9274753332138062,0.8578655123710632
1,0.7820214629173279,0.9185615181922913,0.1759609431028366,0.6774885654449463
1,0.5872526168823242,0.791154146194458,0.9517723917961121,0.1074177548289299
1,0.9549084305763245,0.18990586698055267,0.1830665022134781,0.46014222502708435
1,0.9777911305427551,0.43401646614074707,0.16066868603229523,0.10835354030132294
1,0.9365320801734924,0.7291350364685059,0.8919455409049988,0.8241479396820068
1,0.47203969955444336,0.365033358335495,0.8299745321273804,0.7252619862556458
1,0.12823720276355743,0.9025143384933472,0.47064104676246643,0.09391031414270401
1,0.26332786679267883,0.3497314453125,0.03568534553050995,0.4608001112937927
1,0.8577650189399719,0.8115368485450745,0.6104574203491211,0.4883608818054199
1,0.530935525894165,0.5992385149002075,0.6665185689926147,0.9116276502609253
1,0.7389811277389526,0.5380445718765259,0.7947070598602295,0.11128260940313339
1,0.9861196279525757,0.7718386650085449,0.9204018712043762,0.9315454959869385
1,0.2005367875099182,0.8828619122505188,0.12955144047737122,0.6238369345664978
1,0.8224705457687378,0.9044097065925598,0.8084551095962524,0.5697556138038635
1,0.9914584755897522,0.06173500046133995,0.42067012190818787,0.9054871797561646
1,0.29510584473609924,0.7161650061607361,0.9947636127471924,0.8707790374755859
1,0.9704635143280029,0.90968918800354,0.9873818755149841,0.970255970954895
1,0.9455118775367737,0.6222127079963684,0.9946591258049011,0.9691981673240662
1,0.7977290749549866,0.17676059901714325,0.526932418346405,0.29022637009620667
1,0.4767754077911377,0.2462019920349121,0.5980644822120667,0.09883060306310654
1,0.9844351410865784,0.39623743295669556,0.9813848733901978,0.875872015953064
1,0.936878502368927,0.9832897186279297,0.999137282371521,0.9764022827148438
1,0.6325750350952148,0.8770886063575745,0.23049263656139374,0.7018589973449707
1,0.5361074805259705,0.8475193381309509,0.8948115110397339,0.21882615983486176
1,0.033589839935302734,0.18382760882377625,0.8508602976799011,0.3838520646095276
1,0.39284026622772217,0.5255125761032104,0.24083487689495087,0.38600215315818787
1,0.8391698598861694,0.9228547215461731,0.9084945321083069,0.6420397162437439
1,0.9528136849403381,0.37642672657966614,0.9862472414970398,0.3207387924194336
1,0.7198062539100647,0.7171910405158997,0.5472068190574646,0.49347904324531555
1,0.37068578600883484,0.3298673927783966,0.9151016473770142,0.43838274478912354
1,0.31325802206993103,0.8967610001564026,0.7255544066429138,0.2025812566280365
1,0.2193373590707779,0.18607941269874573,0.1409894973039627,0.5616940259933472
1,0.20598839223384857,0.6486558318138123,0.1478627622127533,0.2825959026813507
1,0.21835286915302277,0.9745050668716431,0.874720573425293,0.805859386920929
1,0.950554370880127,0.3590448200702667,0.708602786064148,0.8353255987167358
1,0.1861567199230194,0.8414093255996704,0.965726912021637,0.9766501188278198
1,0.9522754549980164,0.7258050441741943,0.8793374300003052,0.7456141710281372
1,0.2841320037841797,0.6981863379478455,0.922879159450531,0.13796013593673706
1,0.9979240894317627,0.8922744989395142,0.9696985483169556,0.967331051826477
1,0.9287289977073669,0.8062282800674438,0.30123499035835266,0.7353408932685852
1,0.04713385924696922,0.4543668031692505,0.9286273121833801,0.9076794981956482
1,0.9441661238670349,0.939794659614563,0.9807668924331665,0.6887818574905396
1,0.9833121299743652,0.4138723313808441,0.9486883878707886,0.8146657347679138
1,0.11998539417982101,0.4000966250896454,0.1708037555217743,0.18942688405513763
1,0.5040311813354492,0.9825114607810974,0.009659376926720142,0.8382574319839478
1,0.9938156604766846,0.6284769773483276,0.9200649857521057,0.6145071983337402
1,0.41522854566574097,0.8286747932434082,0.8354567885398865,0.755344569683075
1,0.7690069079399109,0.7971221804618835,0.6354096531867981,0.09726063907146454
1,0.996349573135376,0.9962928891181946,0.9992062449455261,0.9232480525970459
1,0.9855624437332153,0.7499917149543762,0.9962886571884155,0.8380113244056702
1,0.7928948402404785,0.5930976271629333,0.8266857266426086,0.9089568257331848
1,0.04065489396452904,0.9098049402236938,0.9316293597221375,0.5585244297981262
1,0.046326588839292526,0.200088232755661,0.010146720334887505,0.7469562292098999
1,0.10940046608448029,0.8856240510940552,0.9961732029914856,0.9737135171890259
1,0.9364455342292786,0.72874516248703,0.9572300314903259,0.8832874894142151
1,0.035963792353868484,0.6738390326499939,0.6539777517318726,0.457767516374588
1,0.09523520618677139,0.7443293333053589,0.7306470274925232,0.46437904238700867
1,0.9403076767921448,0.7632009983062744,0.33125656843185425,0.6446948647499084
1,0.14225195348262787,0.18167008459568024,0.5093593001365662,0.9022946357727051
1,0.9432693123817444,0.5584496259689331,0.9867445826530457,0.9355069994926453
1,0.1543291211128235,0.5143726468086243,0.05441397428512573,0.8615092635154724
1,0.6781023740768433,0.30777838826179504,0.010436730459332466,0.21744413673877716
1,0.4495963454246521,0.8569263219833374,0.879277229309082,0.8322202563285828
1,0.9055708646774292,0.8091882467269897,0.9943959712982178,0.8483784198760986
1,0.46028652787208557,0.9175571203231812,0.9719105958938599,0.8054536581039429
1,0.9595643877983093,0.7935146689414978,0.39801400899887085,0.8343409895896912
1,0.4574117064476013,0.762289822101593,0.6464998722076416,0.9004395008087158
1,0.3777144253253937,0.6761489510536194,0.8981717228889465,0.2465364784002304
1,0.9241156578063965,0.6416422128677368,0.8800721168518066,0.7393201589584351
1,0.09283029288053513,0.8049543499946594,0.48103323578834534,0.5875223278999329
1,0.5211759805679321,0.8505868315696716,0.9891549944877625,0.39332813024520874
1,0.07700517028570175,0.9535605907440186,0.8941869139671326,0.19333694875240326
1,0.9790920615196228,0.5868322253227234,0.32052284479141235,0.7727993130683899
1,0.01824912056326866,0.8733475208282471,0.9801923632621765,0.367867112159729
1,0.9522470235824585,0.643075168132782,0.9931930899620056,0.8148149847984314
1,0.9581848978996277,0.43924593925476074,0.9343472719192505,0.6568651795387268
1,0.9889284372329712,0.7388257384300232,0.9903606176376343,0.6214389204978943
1,0.9635664224624634,0.7299627065658569,0.992682158946991,0.7505030035972595
1,0.10902441293001175,0.6572242379188538,0.748618483543396,0.13659946620464325
1,0.9463843703269958,0.7484546899795532,0.5580145120620728,0.12075193226337433
1,0.7941974997520447,0.9070329666137695,0.28974297642707825,0.42809364199638367
1,0.9636215567588806,0.957984209060669,0.20731011033058167,0.7446796894073486
1,0.20899473130702972,0.5608817338943481,0.23370252549648285,0.8116617202758789
1,0.8913388252258301,0.8645527362823486,0.9426389336585999,0.7547445893287659
1,0.9907428622245789,0.8761828541755676,0.22062274813652039,0.8978290557861328
1,0.9246830344200134,0.7961269617080688,0.9370563626289368,0.918152928352356
1,0.8586534261703491,0.8109583854675293,0.9146764278411865,0.6743997931480408
1,0.22477157413959503,0.023836037144064903,0.4922468662261963,0.7994077205657959
1,0.9782910346984863,0.8795335292816162,0.6644189357757568,0.9657385945320129
1,0.2928856909275055,0.09702888131141663,0.8082959055900574,0.9020734429359436
1,0.6438670754432678,0.5329954624176025,0.32593053579330444,0.9530949592590332
1,0.9859349727630615,0.9380024075508118,0.998488187789917,0.8970630764961243
1,0.05761656165122986,0.7447548508644104,0.7916057109832764,0.6976964473724365
1,0.07345659285783768,0.48404085636138916,0.7035719156265259,0.4804375171661377
1,0.9960275888442993,0.5723880529403687,0.8735660910606384,0.8744406700134277
1,0.0013911519199609756,0.15960708260536194,0.0024616753216832876,0.017108267173171043
1,0.994745135307312,0.8419855833053589,0.9569721221923828,0.9542726278305054
1,0.062333520501852036,0.6280680894851685,0.2169208526611328,0.7225359678268433
1,0.7889015078544617,0.9296745657920837,0.5207861065864563,0.1890576183795929
1,0.9165647029876709,0.8755277991294861,0.9801172614097595,0.6918426752090454
1,0.013201908208429813,0.4830276668071747,0.02303812839090824,0.1607024222612381
1,0.9785537719726562,0.2097109705209732,0.04151950404047966,0.2998911738395691
1,0.1099424734711647,0.6505679488182068,0.7539751529693604,0.3129005432128906
1,0.7713106274604797,0.8269966244697571,0.25307565927505493,0.9876958131790161
1,0.9532718062400818,0.8674088716506958,0.7569431066513062,0.7507953643798828
1,0.9082635641098022,0.4442213177680969,0.6557256579399109,0.49305588006973267
1,0.1605338752269745,0.8631076812744141,0.3316943943500519,0.28621384501457214
1,0.38926962018013,0.532023012638092,0.7802401781082153,0.7625503540039062
1,0.5739474892616272,0.8966934680938721,0.7624557018280029,0.9757795333862305
1,0.08107749372720718,0.990140974521637,0.7949234843254089,0.4037873446941376
1,0.3643311858177185,0.8003073334693909,0.9810428619384766,0.5634504556655884
1,0.9684126377105713,0.10857879370450974,0.8491073250770569,0.9342440366744995
1,0.9982484579086304,0.9669216275215149,0.08874280750751495,0.7593650221824646
1,0.9735018610954285,0.8214569091796875,0.9742170572280884,0.8680888414382935
1,0.7395957112312317,0.49590206146240234,0.9280323386192322,0.8006287217140198
1,0.061326831579208374,0.5950449705123901,0.15056993067264557,0.046268392354249954
1,0.047058574855327606,0.3929845094680786,0.24645009636878967,0.8609404563903809
1,0.7096942663192749,0.7782776355743408,0.897646963596344,0.32474416494369507
1,0.706342875957489,0.942693829536438,0.8731352686882019,0.623823344707489
1,0.5012745261192322,0.19791166484355927,0.028584860265254974,0.6917549967765808
1,0.4925534129142761,0.9438284039497375,0.8667926788330078,0.45995253324508667
1,0.9450693726539612,0.7752812504768372,0.10003572702407837,0.4634261429309845
1,0.5081251859664917,0.10639824718236923,0.8868478536605835,0.0259116068482399
1,0.34755122661590576,0.9005839228630066,0.7213144302368164,0.7794589996337891
1,0.03936762735247612,0.9244139194488525,0.6666352152824402,0.5874090194702148
1,0.906571626663208,0.5294858813285828,0.6966643929481506,0.7325737476348877
1,0.9641424417495728,0.9795661568641663,0.6292542815208435,0.0398341529071331
1,0.9192458391189575,0.9463194608688354,0.9894620776176453,0.8275530934333801
1,0.9426867961883545,0.227007195353508,0.9033637046813965,0.39865896105766296
1,0.1037496030330658,0.9494357705116272,0.8818846940994263,0.8947782516479492
1,0.6495702862739563,0.8171461224555969,0.142800971865654,0.5094039440155029
1,0.04669073224067688,0.22576114535331726,0.10111995041370392,0.321947306394577
1,0.06026289239525795,0.135903000831604,0.6091158986091614,0.5830920338630676
1,0.8689380288124084,0.7320611476898193,0.9892665147781372,0.7211410403251648
1,0.7128410339355469,0.592963695526123,0.5409654378890991,0.7211147546768188
